"IMPORTANTE","cod_genero","des_genero","cod_pais_nacionalidad","des_pais_nacionalidad","lat_pais_nacionalidad","lon_pais_nacionalidad","cod_continente_nacionalidad","des_continente_nacionalidad","cod_agregacion_paises_nacionalidad","des_agregacion_paises_nacionalidad","anio_nacimiento","anio","cod_universidad","des_universidad","cod_convocatoria_ayuda","des_convocatoria_ayuda","cod_universidad_mat","des_universidad_mat","cod_titulacion","des_titulacion","cod_estado","des_estado","cod_periodo_conv","des_periodo_conv","cod_cobertura_mat","des_cobertura_mat","cuantia_total","cuantia_matricula"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","484","México","23.634501","-102.552784","19","Américas","419","América Latina y el Caribe","1994","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","032","Argentina","-38.416097","-63.616672","19","Américas","419","América Latina y el Caribe","1994","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","840","Estados Unidos de América","37.09024","-95.712891","19","Américas","21","América septentrional","1990","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","076","Brasil","-14.235004","-51.92528","19","Américas","419","América Latina y el Caribe","1998","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","076","Brasil","-14.235004","-51.92528","19","Américas","419","América Latina y el Caribe","1994","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","484","México","23.634501","-102.552784","19","Américas","419","América Latina y el Caribe","1993","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","076","Brasil","-14.235004","-51.92528","19","Américas","419","América Latina y el Caribe","1998","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","076","Brasil","-14.235004","-51.92528","19","Américas","419","América Latina y el Caribe","1997","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","484","México","23.634501","-102.552784","19","Américas","419","América Latina y el Caribe","1997","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","032","Argentina","-38.416097","-63.616672","19","Américas","419","América Latina y el Caribe","1994","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","076","Brasil","-14.235004","-51.92528","19","Américas","419","América Latina y el Caribe","1987","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","380","Italia","41.87194","12.56738","150","Europa","39","Europa meridional","1968","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","484","México","23.634501","-102.552784","19","Américas","419","América Latina y el Caribe","1997","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","152","Chile","-35.675147","-71.542969","19","Américas","419","América Latina y el Caribe","1998","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","484","México","23.634501","-102.552784","19","Américas","419","América Latina y el Caribe","1998","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","484","México","23.634501","-102.552784","19","Américas","419","América Latina y el Caribe","1996","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","840","Estados Unidos de América","37.09024","-95.712891","19","Américas","21","América septentrional","1996","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","076","Brasil","-14.235004","-51.92528","19","Américas","419","América Latina y el Caribe","1994","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","032","Argentina","-38.416097","-63.616672","19","Américas","419","América Latina y el Caribe","1992","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","840","Estados Unidos de América","37.09024","-95.712891","19","Américas","21","América septentrional","1998","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","076","Brasil","-14.235004","-51.92528","19","Américas","419","América Latina y el Caribe","1987","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","484","México","23.634501","-102.552784","19","Américas","419","América Latina y el Caribe","1993","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","152","Chile","-35.675147","-71.542969","19","Américas","419","América Latina y el Caribe","1997","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","076","Brasil","-14.235004","-51.92528","19","Américas","419","América Latina y el Caribe","1956","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","484","México","23.634501","-102.552784","19","Américas","419","América Latina y el Caribe","1987","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","152","Chile","-35.675147","-71.542969","19","Américas","419","América Latina y el Caribe","1992","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","032","Argentina","-38.416097","-63.616672","19","Américas","419","América Latina y el Caribe","1998","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","032","Argentina","-38.416097","-63.616672","19","Américas","419","América Latina y el Caribe","1998","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","152","Chile","-35.675147","-71.542969","19","Américas","419","América Latina y el Caribe","1996","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","152","Chile","-35.675147","-71.542969","19","Américas","419","América Latina y el Caribe","1997","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","152","Chile","-35.675147","-71.542969","19","Américas","419","América Latina y el Caribe","1995","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","032","Argentina","-38.416097","-63.616672","19","Américas","419","América Latina y el Caribe","1992","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","484","México","23.634501","-102.552784","19","Américas","419","América Latina y el Caribe","1988","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
